user_id,age_group,skin_type,acne_type,acne_severity,breakout_location,product_sensitivity,allergen,skin_concern,humidity,pollution,temperature,hormonal_phase,recommended_treatment
U0480,18-24,Combination,Blackheads,Mild,All over face,Rarely reacts,Fragrance,Dryness or flakiness,Low,Medium,Hot,Follicular,BHA Exfoliant
U0057,45+,Oily,Blackheads,Moderate,T-Zone (forehead/nose),Sometimes reacts,None,Dark spots/Uneven tone,High,Medium,Cold,None,BHA Exfoliant
U1146,35-44,Normal,Papules,Moderate,Jawline and chin,Rarely reacts,None,Dryness or flakiness,High,Medium,Moderate,Luteal,Niacinamide Serum
U0487,13-17,Dry,Whiteheads,Moderate,All over face,Sometimes reacts,Parabens,Dark spots/Uneven tone,High,Low,Cold,None,Niacinamide Serum
U0384,35-44,Sensitive,Pustules,Moderate,All over face,Often reacts,Parabens,Anti-aging,Low,High,Cold,Ovulation,Soothing Cleanser
U0044,13-17,Oily,Cyst,Moderate,Jawline and chin,Often reacts,Alcohol,Anti-aging,High,Medium,Cold,Luteal,Retinoid Treatment
U0533,18-24,Normal,Cyst,Severe,Cheeks and jawline,Sometimes reacts,Parabens,Acne and breakouts,Medium,Low,Hot,Follicular,Retinoid Treatment
U0756,13-17,Normal,Blackheads,Mild,Cheeks and jawline,Rarely reacts,Alcohol,Anti-aging,High,Medium,Moderate,Luteal,Niacinamide Serum
U1183,35-44,Oily,Cyst,Moderate,Jawline and chin,Often reacts,None,Dryness or flakiness,High,Low,Moderate,Follicular,Retinoid Treatment
U0597,13-17,Combination,Blackheads,Mild,Jawline and chin,Rarely reacts,None,Oily/Shiny skin,Medium,Medium,Moderate,Follicular,Niacinamide Serum
U0102,25-34,Normal,Cyst,Moderate,All over face,Often reacts,Parabens,Dryness or flakiness,Low,Low,Moderate,Follicular,Retinoid Treatment
U0552,25-34,Oily,Pustules,Mild,All over face,Often reacts,Fragrance,Oily/Shiny skin,Medium,Medium,Moderate,Luteal,Soothing Cleanser
U0579,13-17,Combination,Cyst,Moderate,All over face,Often reacts,Parabens,Dryness or flakiness,Medium,High,Moderate,None,Retinoid Treatment
U0108,25-34,Normal,Papules,Moderate,T-Zone (forehead/nose),Often reacts,Alcohol,Dryness or flakiness,High,High,Hot,None,Soothing Cleanser
U1290,13-17,Normal,Blackheads,Moderate,Jawline and chin,Often reacts,None,Large pores,High,Medium,Hot,None,Soothing Cleanser
U1069,18-24,Combination,Pustules,Moderate,T-Zone (forehead/nose),Sometimes reacts,Fragrance,Anti-aging,Low,High,Cold,Menstrual,Niacinamide Serum
U0221,35-44,Combination,Papules,Moderate,T-Zone (forehead/nose),Rarely reacts,Fragrance,Oily/Shiny skin,Low,High,Hot,Menstrual,Niacinamide Serum
U0944,25-34,Oily,Cyst,Severe,Cheeks and jawline,Sometimes reacts,Parabens,Dryness or flakiness,Low,High,Hot,Ovulation,Retinoid Treatment
U0452,25-34,Sensitive,Blackheads,Mild,T-Zone (forehead/nose),Often reacts,Alcohol,Dark spots/Uneven tone,Medium,Low,Hot,Follicular,Soothing Cleanser
U1497,13-17,Oily,Whiteheads,Mild,T-Zone (forehead/nose),Rarely reacts,Fragrance,Acne and breakouts,Medium,Low,Hot,Menstrual,Niacinamide Serum
U0887,25-34,Normal,Blackheads,Mild,All over face,Sometimes reacts,Parabens,Anti-aging,High,Low,Moderate,Luteal,Niacinamide Serum
U0723,25-34,Combination,Blackheads,Mild,All over face,Sometimes reacts,Parabens,Acne and breakouts,Low,Low,Hot,None,Niacinamide Serum
U0129,13-17,Sensitive,Cyst,Severe,Cheeks and jawline,Sometimes reacts,None,Dark spots/Uneven tone,High,Low,Cold,None,Benzoyl Peroxide Treatment
U0333,35-44,Oily,Whiteheads,Mild,Cheeks and jawline,Sometimes reacts,Alcohol,Anti-aging,High,High,Moderate,None,BHA Exfoliant
U0298,25-34,Normal,Cyst,Severe,Cheeks and jawline,Rarely reacts,Alcohol,Dark spots/Uneven tone,High,Medium,Cold,Luteal,Retinoid Treatment
U1462,45+,Dry,Papules,Mild,T-Zone (forehead/nose),Sometimes reacts,Alcohol,Oily/Shiny skin,High,High,Hot,Luteal,Niacinamide Serum
U0705,13-17,Sensitive,Pustules,Moderate,Jawline and chin,Often reacts,Fragrance,Large pores,High,Low,Hot,None,Soothing Cleanser
U0679,13-17,Normal,Pustules,Moderate,Cheeks and jawline,Sometimes reacts,Fragrance,Oily/Shiny skin,Medium,High,Cold,Luteal,Niacinamide Serum
U0245,35-44,Normal,Blackheads,Mild,All over face,Rarely reacts,Parabens,Large pores,Medium,High,Cold,None,Niacinamide Serum
U0805,13-17,Dry,Pustules,Severe,All over face,Sometimes reacts,Sulfates,Oily/Shiny skin,Low,Medium,Cold,Luteal,Retinoid Treatment
U0662,18-24,Combination,Papules,Severe,T-Zone (forehead/nose),Sometimes reacts,Parabens,Large pores,High,High,Hot,None,Retinoid Treatment
U0845,13-17,Oily,Whiteheads,Mild,All over face,Sometimes reacts,Alcohol,Acne and breakouts,Low,High,Hot,None,BHA Exfoliant
U0707,25-34,Dry,Pustules,Mild,T-Zone (forehead/nose),Often reacts,Parabens,Dark spots/Uneven tone,Low,Low,Moderate,Luteal,Soothing Cleanser
U1168,35-44,Dry,Pustules,Moderate,Jawline and chin,Often reacts,Parabens,Dark spots/Uneven tone,Low,High,Cold,Follicular,Soothing Cleanser
U0232,45+,Sensitive,Cyst,Severe,All over face,Sometimes reacts,Sulfates,Dark spots/Uneven tone,High,High,Cold,Follicular,Retinoid Treatment
U0033,18-24,Dry,Pustules,Moderate,Cheeks and jawline,Often reacts,Parabens,Acne and breakouts,Low,High,Moderate,None,Soothing Cleanser
U1198,18-24,Normal,Papules,Severe,All over face,Often reacts,Sulfates,Dryness or flakiness,Low,High,Cold,Menstrual,Retinoid Treatment
U0495,18-24,Sensitive,Pustules,Moderate,Jawline and chin,Sometimes reacts,Alcohol,Oily/Shiny skin,Low,Low,Cold,Luteal,Soothing Cleanser
U0599,45+,Normal,Papules,Mild,Jawline and chin,Sometimes reacts,Sulfates,Large pores,Low,Medium,Cold,Luteal,Niacinamide Serum
U1289,35-44,Sensitive,Papules,Mild,All over face,Rarely reacts,Alcohol,Dryness or flakiness,Medium,Low,Hot,None,Soothing Cleanser
U1182,25-34,Combination,Whiteheads,Mild,Cheeks and jawline,Sometimes reacts,Sulfates,Anti-aging,Medium,High,Moderate,None,Gentle Hydrating Cleanser
U0351,35-44,Oily,Pustules,Moderate,T-Zone (forehead/nose),Often reacts,Fragrance,Oily/Shiny skin,High,High,Cold,Luteal,Soothing Cleanser
U0990,25-34,Sensitive,Cyst,Severe,All over face,Sometimes reacts,Parabens,Acne and breakouts,Medium,Medium,Hot,None,Retinoid Treatment
U1152,25-34,Combination,Cyst,Moderate,T-Zone (forehead/nose),Rarely reacts,Fragrance,Anti-aging,High,High,Hot,None,Retinoid Treatment
U0965,18-24,Combination,Blackheads,Mild,T-Zone (forehead/nose),Often reacts,Alcohol,Anti-aging,Medium,Medium,Cold,Follicular,Soothing Cleanser
U1311,35-44,Dry,Whiteheads,Moderate,Jawline and chin,Sometimes reacts,Fragrance,Dark spots/Uneven tone,High,Low,Cold,None,Niacinamide Serum
U0412,18-24,Combination,Papules,Mild,Jawline and chin,Sometimes reacts,Fragrance,Oily/Shiny skin,Medium,High,Hot,Menstrual,Niacinamide Serum
U0164,45+,Dry,Blackheads,Mild,Cheeks and jawline,Often reacts,None,Anti-aging,High,Medium,Hot,Luteal,Soothing Cleanser
U0904,13-17,Sensitive,Blackheads,Moderate,Cheeks and jawline,Often reacts,Alcohol,Acne and breakouts,Medium,Medium,Cold,Follicular,Soothing Cleanser
U0498,13-17,Normal,Whiteheads,Moderate,T-Zone (forehead/nose),Sometimes reacts,Parabens,Acne and breakouts,Low,High,Hot,None,Niacinamide Serum
U0307,18-24,Dry,Pustules,Moderate,Jawline and chin,Often reacts,Fragrance,Dryness or flakiness,Low,Medium,Moderate,None,Soothing Cleanser
U0434,45+,Normal,Pustules,Severe,T-Zone (forehead/nose),Sometimes reacts,Fragrance,Anti-aging,Low,Low,Cold,Follicular,Retinoid Treatment
U0670,35-44,Dry,Blackheads,Severe,All over face,Rarely reacts,Parabens,Acne and breakouts,Low,Medium,Cold,Follicular,Retinoid Treatment
U0600,25-34,Oily,Pustules,Mild,Cheeks and jawline,Sometimes reacts,Sulfates,Dark spots/Uneven tone,Low,High,Cold,None,Salicylic Acid Cleanser
U0372,45+,Dry,Blackheads,Moderate,Jawline and chin,Often reacts,None,Anti-aging,Medium,High,Hot,None,Soothing Cleanser
U1422,13-17,Normal,Pustules,Mild,All over face,Sometimes reacts,Parabens,Dark spots/Uneven tone,High,Medium,Moderate,None,Gentle Hydrating Cleanser
U1213,35-44,Oily,Papules,Severe,Cheeks and jawline,Often reacts,Fragrance,Oily/Shiny skin,High,Low,Cold,Menstrual,Retinoid Treatment
U1085,25-34,Combination,Papules,Moderate,Jawline and chin,Rarely reacts,Fragrance,Dryness or flakiness,Medium,Medium,Cold,None,Niacinamide Serum
U0193,45+,Combination,Blackheads,Mild,T-Zone (forehead/nose),Rarely reacts,Sulfates,Dryness or flakiness,High,Low,Cold,Ovulation,BHA Exfoliant
U1111,18-24,Normal,Blackheads,Mild,T-Zone (forehead/nose),Sometimes reacts,Sulfates,Anti-aging,Low,High,Hot,None,Gentle Hydrating Cleanser
U1098,45+,Dry,Cyst,Mild,T-Zone (forehead/nose),Sometimes reacts,None,Oily/Shiny skin,Medium,High,Cold,Luteal,Benzoyl Peroxide Treatment
U0927,18-24,Normal,Blackheads,Severe,Jawline and chin,Often reacts,Fragrance,Oily/Shiny skin,Medium,High,Cold,Luteal,Retinoid Treatment
U0064,18-24,Combination,Blackheads,Mild,T-Zone (forehead/nose),Rarely reacts,None,Anti-aging,Low,Low,Cold,Menstrual,Niacinamide Serum
U0708,25-34,Sensitive,Cyst,Severe,All over face,Rarely reacts,Alcohol,Oily/Shiny skin,High,Medium,Cold,Menstrual,Retinoid Treatment
U1147,25-34,Sensitive,Whiteheads,Mild,Cheeks and jawline,Sometimes reacts,Parabens,Oily/Shiny skin,High,High,Cold,Follicular,Soothing Cleanser
U1204,35-44,Sensitive,Whiteheads,Mild,T-Zone (forehead/nose),Sometimes reacts,None,Acne and breakouts,Low,Low,Cold,Luteal,Soothing Cleanser
U0940,25-34,Oily,Whiteheads,Severe,Cheeks and jawline,Sometimes reacts,Alcohol,Dark spots/Uneven tone,Medium,Low,Hot,Luteal,Retinoid Treatment
U0909,35-44,Sensitive,Blackheads,Mild,Jawline and chin,Rarely reacts,Sulfates,Oily/Shiny skin,High,Low,Moderate,Follicular,Soothing Cleanser
U0275,25-34,Dry,Whiteheads,Mild,All over face,Often reacts,Sulfates,Anti-aging,Low,Low,Moderate,None,Soothing Cleanser
U1376,18-24,Oily,Blackheads,Mild,All over face,Sometimes reacts,Parabens,Dryness or flakiness,Medium,High,Moderate,None,BHA Exfoliant
U0669,45+,Dry,Cyst,Moderate,T-Zone (forehead/nose),Rarely reacts,Alcohol,Dark spots/Uneven tone,Low,Medium,Cold,None,Retinoid Treatment
U1378,25-34,Oily,Papules,Moderate,Jawline and chin,Sometimes reacts,None,Large pores,High,High,Cold,Menstrual,Niacinamide Serum
U0199,13-17,Sensitive,Cyst,Mild,T-Zone (forehead/nose),Sometimes reacts,Parabens,Oily/Shiny skin,Low,High,Hot,None,Retinoid Treatment
U0454,45+,Oily,Papules,Mild,All over face,Sometimes reacts,Sulfates,Oily/Shiny skin,Medium,Low,Hot,None,Salicylic Acid Cleanser
U0340,35-44,Sensitive,Papules,Moderate,T-Zone (forehead/nose),Often reacts,None,Oily/Shiny skin,High,Medium,Cold,None,Soothing Cleanser
U1037,35-44,Sensitive,Pustules,Mild,T-Zone (forehead/nose),Often reacts,Parabens,Acne and breakouts,Medium,Medium,Hot,None,Soothing Cleanser
U0890,35-44,Normal,Pustules,Moderate,All over face,Often reacts,Alcohol,Acne and breakouts,Low,High,Cold,None,Soothing Cleanser
U0272,18-24,Normal,Blackheads,Mild,T-Zone (forehead/nose),Sometimes reacts,None,Anti-aging,High,High,Hot,None,Gentle Hydrating Cleanser
U0577,13-17,Normal,Papules,Moderate,Cheeks and jawline,Often reacts,Fragrance,Large pores,Low,High,Moderate,Follicular,Soothing Cleanser
U0219,25-34,Combination,Blackheads,Mild,Jawline and chin,Often reacts,Sulfates,Dark spots/Uneven tone,Medium,High,Cold,Luteal,Soothing Cleanser
U0797,25-34,Sensitive,Papules,Severe,T-Zone (forehead/nose),Rarely reacts,Fragrance,Acne and breakouts,Medium,Low,Cold,Follicular,Retinoid Treatment
U1237,25-34,Sensitive,Cyst,Moderate,All over face,Sometimes reacts,Parabens,Dryness or flakiness,Low,Low,Moderate,Follicular,Retinoid Treatment
U0428,45+,Combination,Pustules,Moderate,Jawline and chin,Often reacts,None,Dryness or flakiness,Medium,Low,Hot,Follicular,Soothing Cleanser
U0352,25-34,Oily,Cyst,Severe,All over face,Sometimes reacts,Alcohol,Acne and breakouts,Medium,Medium,Moderate,None,Retinoid Treatment
U1031,25-34,Dry,Blackheads,Moderate,All over face,Sometimes reacts,Fragrance,Oily/Shiny skin,Low,Low,Hot,None,Gentle Hydrating Cleanser
U1263,45+,Oily,Papules,Moderate,T-Zone (forehead/nose),Sometimes reacts,Parabens,Oily/Shiny skin,Medium,High,Cold,Luteal,Niacinamide Serum
U0325,25-34,Sensitive,Blackheads,Mild,Jawline and chin,Rarely reacts,Fragrance,Anti-aging,Low,Low,Moderate,Follicular,Soothing Cleanser
U0414,25-34,Combination,Cyst,Moderate,All over face,Rarely reacts,Parabens,Anti-aging,Low,High,Cold,Luteal,Retinoid Treatment
U1336,45+,Sensitive,Blackheads,Mild,Cheeks and jawline,Often reacts,Fragrance,Acne and breakouts,Medium,Low,Hot,Luteal,Soothing Cleanser
U1041,25-34,Normal,Pustules,Severe,Jawline and chin,Sometimes reacts,None,Anti-aging,High,High,Moderate,Luteal,Benzoyl Peroxide Treatment
U0695,35-44,Dry,Pustules,Moderate,Jawline and chin,Sometimes reacts,Fragrance,Acne and breakouts,Low,Low,Hot,Menstrual,Niacinamide Serum
U1094,45+,Sensitive,Pustules,Moderate,Jawline and chin,Often reacts,Sulfates,Acne and breakouts,Medium,Medium,Hot,Luteal,Soothing Cleanser
U1484,18-24,Sensitive,Pustules,Severe,All over face,Often reacts,Fragrance,Large pores,High,Low,Hot,None,Retinoid Treatment
U1156,13-17,Normal,Papules,Moderate,T-Zone (forehead/nose),Rarely reacts,None,Oily/Shiny skin,Low,Medium,Moderate,None,Niacinamide Serum
U0290,35-44,Combination,Pustules,Severe,T-Zone (forehead/nose),Rarely reacts,None,Dryness or flakiness,Low,Low,Cold,Menstrual,Benzoyl Peroxide Treatment
U1170,45+,Dry,Pustules,Severe,Cheeks and jawline,Sometimes reacts,Fragrance,Dark spots/Uneven tone,High,Low,Moderate,None,Retinoid Treatment
U1423,13-17,Combination,Blackheads,Mild,T-Zone (forehead/nose),Sometimes reacts,Parabens,Dark spots/Uneven tone,Low,Medium,Moderate,None,BHA Exfoliant
U1006,13-17,Dry,Blackheads,Mild,Cheeks and jawline,Rarely reacts,Parabens,Oily/Shiny skin,Low,High,Hot,Luteal,Niacinamide Serum
U1005,13-17,Combination,Blackheads,Mild,T-Zone (forehead/nose),Sometimes reacts,None,Dark spots/Uneven tone,High,Medium,Cold,None,BHA Exfoliant
U0619,45+,Dry,Whiteheads,Mild,Cheeks and jawline,Rarely reacts,None,Anti-aging,High,High,Hot,Follicular,Gentle Hydrating Cleanser
U0998,45+,Normal,Blackheads,Mild,Cheeks and jawline,Often reacts,Sulfates,Oily/Shiny skin,High,Low,Moderate,None,Soothing Cleanser
U0278,18-24,Oily,Blackheads,Mild,Jawline and chin,Often reacts,Sulfates,Oily/Shiny skin,Medium,High,Moderate,None,Soothing Cleanser
U1190,35-44,Dry,Pustules,Severe,Cheeks and jawline,Sometimes reacts,Parabens,Oily/Shiny skin,Medium,Medium,Moderate,Follicular,Retinoid Treatment
U0862,18-24,Dry,Papules,Mild,Cheeks and jawline,Sometimes reacts,None,Anti-aging,Medium,Low,Hot,Luteal,Niacinamide Serum
U0237,45+,Oily,Papules,Severe,All over face,Rarely reacts,None,Large pores,High,Low,Cold,Luteal,Benzoyl Peroxide Treatment
U0615,45+,Oily,Pustules,Mild,Cheeks and jawline,Sometimes reacts,Parabens,Anti-aging,Low,Medium,Cold,Follicular,Salicylic Acid Cleanser
U1331,18-24,Sensitive,Papules,Moderate,T-Zone (forehead/nose),Often reacts,Alcohol,Oily/Shiny skin,Low,Low,Hot,Menstrual,Soothing Cleanser
U1476,45+,Normal,Blackheads,Mild,Cheeks and jawline,Rarely reacts,None,Large pores,Low,Low,Cold,None,Gentle Hydrating Cleanser
U1398,45+,Oily,Papules,Mild,All over face,Often reacts,None,Dryness or flakiness,Medium,Low,Moderate,Luteal,Soothing Cleanser
U1303,18-24,Sensitive,Cyst,Severe,Cheeks and jawline,Sometimes reacts,Sulfates,Anti-aging,High,High,Cold,None,Retinoid Treatment
U0209,35-44,Combination,Blackheads,Mild,T-Zone (forehead/nose),Rarely reacts,Alcohol,Acne and breakouts,Medium,Medium,Hot,None,Niacinamide Serum
U0381,18-24,Combination,Pustules,Moderate,T-Zone (forehead/nose),Often reacts,Alcohol,Large pores,High,Low,Hot,Menstrual,Soothing Cleanser
U1248,18-24,Sensitive,Papules,Severe,All over face,Rarely reacts,Sulfates,Dryness or flakiness,Low,High,Hot,None,Retinoid Treatment
U0939,13-17,Normal,Cyst,Severe,Cheeks and jawline,Often reacts,None,Large pores,Low,Medium,Hot,Follicular,Retinoid Treatment
U0059,45+,Sensitive,Pustules,Severe,Jawline and chin,Sometimes reacts,None,Dryness or flakiness,Medium,Low,Cold,None,Benzoyl Peroxide Treatment
U0383,13-17,Oily,Blackheads,Mild,T-Zone (forehead/nose),Often reacts,Sulfates,Large pores,Low,High,Cold,Follicular,Soothing Cleanser
U0375,13-17,Sensitive,Blackheads,Severe,T-Zone (forehead/nose),Sometimes reacts,Sulfates,Large pores,Medium,Low,Cold,None,Retinoid Treatment
U0430,18-24,Sensitive,Cyst,Severe,T-Zone (forehead/nose),Sometimes reacts,Sulfates,Large pores,Medium,Low,Hot,Menstrual,Retinoid Treatment
U0995,35-44,Normal,Cyst,Severe,All over face,Sometimes reacts,Fragrance,Acne and breakouts,Medium,High,Cold,Ovulation,Retinoid Treatment
U1226,45+,Sensitive,Papules,Mild,Cheeks and jawline,Often reacts,Sulfates,Dryness or flakiness,Low,Medium,Moderate,Menstrual,Soothing Cleanser
U0742,45+,Oily,Pustules,Moderate,T-Zone (forehead/nose),Rarely reacts,None,Anti-aging,Medium,High,Cold,None,Salicylic Acid Cleanser
U1236,18-24,Combination,Cyst,Severe,All over face,Often reacts,Fragrance,Anti-aging,Medium,Medium,Hot,Luteal,Retinoid Treatment
U0362,18-24,Oily,Cyst,Moderate,All over face,Sometimes reacts,Sulfates,Large pores,High,Medium,Hot,Menstrual,Retinoid Treatment
U1080,25-34,Normal,Pustules,Mild,T-Zone (forehead/nose),Rarely reacts,Fragrance,Large pores,Low,Medium,Hot,Luteal,Niacinamide Serum
U0465,13-17,Sensitive,Blackheads,Moderate,T-Zone (forehead/nose),Sometimes reacts,None,Anti-aging,Medium,Medium,Hot,Luteal,Soothing Cleanser
U0583,18-24,Combination,Blackheads,Mild,All over face,Often reacts,Sulfates,Oily/Shiny skin,Low,High,Hot,Ovulation,Soothing Cleanser
U1179,35-44,Combination,Blackheads,Mild,Cheeks and jawline,Often reacts,Fragrance,Oily/Shiny skin,Low,Medium,Hot,Follicular,Soothing Cleanser
U0842,35-44,Sensitive,Cyst,Moderate,T-Zone (forehead/nose),Rarely reacts,Sulfates,Dryness or flakiness,High,Low,Hot,Follicular,Retinoid Treatment
U1068,45+,Dry,Whiteheads,Moderate,Jawline and chin,Sometimes reacts,Fragrance,Anti-aging,High,Low,Moderate,Luteal,Niacinamide Serum
U0234,35-44,Combination,Cyst,Severe,Jawline and chin,Sometimes reacts,Fragrance,Large pores,Low,High,Hot,Follicular,Retinoid Treatment
U1432,13-17,Dry,Papules,Mild,T-Zone (forehead/nose),Sometimes reacts,Alcohol,Oily/Shiny skin,High,Low,Moderate,Menstrual,Niacinamide Serum
U0197,35-44,Oily,Papules,Moderate,Jawline and chin,Often reacts,None,Dark spots/Uneven tone,Medium,High,Cold,None,Soothing Cleanser
U0665,25-34,Dry,Blackheads,Mild,T-Zone (forehead/nose),Sometimes reacts,Sulfates,Oily/Shiny skin,Medium,Medium,Hot,Follicular,Gentle Hydrating Cleanser
U1288,13-17,Combination,Whiteheads,Moderate,All over face,Often reacts,Alcohol,Oily/Shiny skin,Medium,Low,Moderate,Follicular,Soothing Cleanser
U0082,18-24,Oily,Blackheads,Mild,All over face,Sometimes reacts,Sulfates,Large pores,Medium,Low,Moderate,Luteal,Niacinamide Serum
U1434,18-24,Sensitive,Blackheads,Mild,Cheeks and jawline,Sometimes reacts,Fragrance,Acne and breakouts,Low,Medium,Moderate,Menstrual,Soothing Cleanser
U0999,35-44,Combination,Papules,Mild,Cheeks and jawline,Rarely reacts,Parabens,Dark spots/Uneven tone,Medium,Low,Moderate,Follicular,Gentle Hydrating Cleanser
U1430,25-34,Oily,Papules,Moderate,Jawline and chin,Sometimes reacts,Alcohol,Anti-aging,Medium,Medium,Moderate,Follicular,Niacinamide Serum
U0112,18-24,Normal,Cyst,Severe,T-Zone (forehead/nose),Rarely reacts,None,Large pores,Medium,High,Cold,Follicular,Benzoyl Peroxide Treatment
U1305,18-24,Dry,Pustules,Mild,Jawline and chin,Rarely reacts,None,Dryness or flakiness,High,Medium,Hot,None,Niacinamide Serum
U0807,25-34,Combination,Papules,Mild,Cheeks and jawline,Often reacts,None,Acne and breakouts,High,Low,Hot,Menstrual,Soothing Cleanser
U1014,25-34,Sensitive,Papules,Moderate,Cheeks and jawline,Sometimes reacts,Sulfates,Dark spots/Uneven tone,Low,High,Moderate,None,Soothing Cleanser
U1441,35-44,Sensitive,Cyst,Severe,Jawline and chin,Rarely reacts,None,Oily/Shiny skin,Medium,High,Cold,None,Benzoyl Peroxide Treatment
U1294,25-34,Combination,Whiteheads,Moderate,T-Zone (forehead/nose),Sometimes reacts,None,Dark spots/Uneven tone,Low,High,Hot,Luteal,Niacinamide Serum
U0675,25-34,Normal,Cyst,Moderate,All over face,Rarely reacts,Sulfates,Dark spots/Uneven tone,Low,Medium,Hot,None,Retinoid Treatment
U0311,35-44,Oily,Pustules,Mild,All over face,Rarely reacts,None,Dark spots/Uneven tone,Low,Low,Cold,Follicular,Salicylic Acid Cleanser
U0612,35-44,Normal,Pustules,Moderate,Jawline and chin,Often reacts,Fragrance,Acne and breakouts,Low,Medium,Moderate,Luteal,Soothing Cleanser
U0923,25-34,Dry,Papules,Mild,T-Zone (forehead/nose),Sometimes reacts,Parabens,Anti-aging,High,Low,Hot,Follicular,Gentle Hydrating Cleanser
U0918,35-44,Dry,Whiteheads,Mild,Cheeks and jawline,Sometimes reacts,None,Acne and breakouts,Low,Medium,Cold,Menstrual,Niacinamide Serum
U0846,35-44,Dry,Cyst,Moderate,T-Zone (forehead/nose),Often reacts,Alcohol,Dark spots/Uneven tone,Medium,Medium,Hot,Menstrual,Retinoid Treatment
U1134,35-44,Oily,Cyst,Severe,Jawline and chin,Rarely reacts,Parabens,Dark spots/Uneven tone,Low,Medium,Moderate,Follicular,Retinoid Treatment
