user_id,age_group,skin_type,acne_severity,breakout_location,product_sensitivity,allergen,skin_concern,acne_type,humidity,pollution,temperature,hormonal_phase,recommended_treatment
U1146,35-44,Normal,Moderate,Jawline and chin,Rarely reacts,None,Dryness or flakiness,Papules,High,Medium,Moderate,Luteal,Niacinamide Serum
U0487,13-17,Dry,Moderate,All over face,Sometimes reacts,Parabens,Dark spots/Uneven tone,Whiteheads,High,Low,Cold,,Niacinamide Serum
U0384,35-44,Sensitive,Moderate,All over face,Often reacts,Parabens,Anti-aging,Pustules,Low,High,Cold,Ovulation,Soothing Cleanser
U0044,13-17,Oily,Moderate,Jawline and chin,Often reacts,Alcohol,Anti-aging,Cyst,High,Medium,Cold,Luteal,Retinoid Treatment
U0533,18-24,Normal,Severe,Cheeks and jawline,Sometimes reacts,Parabens,Acne and breakouts,Cyst,Medium,Low,Hot,Follicular,Retinoid Treatment
U0756,13-17,Normal,Mild,Cheeks and jawline,Rarely reacts,Alcohol,Anti-aging,Blackheads,High,Medium,Moderate,Luteal,Niacinamide Serum
U1183,35-44,Oily,Moderate,Jawline and chin,Often reacts,,Dryness or flakiness,Cyst,High,Low,Moderate,Follicular,Retinoid Treatment
U0597,13-17,Combination,Mild,Jawline and chin,Rarely reacts,None,Oily/Shiny skin,Blackheads,Medium,Medium,Moderate,Follicular,Niacinamide Serum
U0102,25-34,Normal,Moderate,All over face,Often reacts,Parabens,Dryness or flakiness,Cyst,Low,Low,Moderate,Follicular,Retinoid Treatment
U0552,25-34,Oily,Mild,All over face,Often reacts,Fragrance,Oily/Shiny skin,Pustules,Medium,Medium,Moderate,Luteal,Soothing Cleanser
U0579,13-17,Combination,Moderate,All over face,Often reacts,Parabens,Dryness or flakiness,Cyst,Medium,High,Moderate,None,Retinoid Treatment
U0108,25-34,Normal,Moderate,,Often reacts,Alcohol,Dryness or flakiness,Papules,High,High,Hot,None,Soothing Cleanser
U1290,13-17,Normal,Moderate,Jawline and chin,Often reacts,None,Large pores,Blackheads,High,Medium,Hot,,Soothing Cleanser
U1069,18-24,Combination,Moderate,T-Zone (forehead/nose),Sometimes reacts,Fragrance,Anti-aging,Pustules,Low,High,Cold,Menstrual,Niacinamide Serum
U0221,35-44,Combination,Moderate,T-Zone (forehead/nose),Rarely reacts,Fragrance,Oily/Shiny skin,Papules,Low,High,Hot,Menstrual,Niacinamide Serum
U0944,25-34,Oily,Severe,Cheeks and jawline,Sometimes reacts,Parabens,Dryness or flakiness,Cyst,Low,High,Hot,Ovulation,Retinoid Treatment
U0452,25-34,Sensitive,Mild,T-Zone (forehead/nose),Often reacts,Alcohol,Dark spots/Uneven tone,Blackheads,Medium,Low,Hot,Follicular,Soothing Cleanser
U1497,13-17,Oily,Mild,T-Zone (forehead/nose),Rarely reacts,Fragrance,Acne and breakouts,Whiteheads,Medium,Low,Hot,Menstrual,Niacinamide Serum
U0887,25-34,Normal,Mild,All over face,Sometimes reacts,Parabens,Anti-aging,Blackheads,High,Low,Moderate,Luteal,Niacinamide Serum
U0723,25-34,Combination,Mild,All over face,Sometimes reacts,Parabens,Acne and breakouts,Blackheads,Low,Low,Hot,,Niacinamide Serum
U0129,13-17,Sensitive,Severe,Cheeks and jawline,Sometimes reacts,None,Dark spots/Uneven tone,Cyst,High,Low,Cold,,Benzoyl Peroxide Treatment
U0333,35-44,Oily,Mild,Cheeks and jawline,Sometimes reacts,Alcohol,Anti-aging,Whiteheads,High,High,Moderate,,BHA Exfoliant
U0298,25-34,Normal,Severe,Cheeks and jawline,Rarely reacts,Alcohol,Dark spots/Uneven tone,Cyst,High,Medium,Cold,Luteal,Retinoid Treatment
U1462,45+,Dry,Mild,T-Zone (forehead/nose),Sometimes reacts,Alcohol,Oily/Shiny skin,Papules,High,High,Hot,Luteal,Niacinamide Serum
U0705,13-17,Sensitive,Moderate,Jawline and chin,Often reacts,Fragrance,Large pores,Pustules,High,Low,Hot,,Soothing Cleanser
U0679,13-17,Normal,Moderate,Cheeks and jawline,Sometimes reacts,Fragrance,Oily/Shiny skin,Pustules,Medium,High,Cold,Luteal,Niacinamide Serum
U0245,35-44,Normal,Mild,All over face,Rarely reacts,Parabens,Large pores,Blackheads,Medium,High,Cold,,Niacinamide Serum
U0805,13-17,Dry,Severe,All over face,Sometimes reacts,Sulfates,Oily/Shiny skin,Pustules,Low,Medium,Cold,Luteal,Retinoid Treatment
U0662,18-24,Combination,Severe,T-Zone (forehead/nose),Sometimes reacts,Parabens,Large pores,Papules,High,High,Hot,None,Retinoid Treatment
U0845,13-17,Oily,Mild,All over face,Sometimes reacts,Alcohol,Acne and breakouts,Whiteheads,Low,High,Hot,None,BHA Exfoliant
U0707,25-34,Dry,Mild,T-Zone (forehead/nose),Often reacts,Parabens,Dark spots/Uneven tone,Pustules,Low,Low,Moderate,Luteal,Soothing Cleanser
U1168,35-44,Dry,Moderate,Jawline and chin,Often reacts,Parabens,Dark spots/Uneven tone,Pustules,Low,High,Cold,Follicular,Soothing Cleanser
U0232,45+,Sensitive,Severe,All over face,Sometimes reacts,Sulfates,Dark spots/Uneven tone,Cyst,High,High,Cold,Follicular,Retinoid Treatment
U0033,18-24,Dry,Moderate,Cheeks and jawline,Often reacts,Parabens,Acne and breakouts,Pustules,Low,High,Moderate,,Soothing Cleanser
U1198,18-24,Normal,Severe,All over face,Often reacts,Sulfates,Dryness or flakiness,Papules,Low,High,Cold,Menstrual,Retinoid Treatment
U0495,18-24,Sensitive,Moderate,Jawline and chin,Sometimes reacts,Alcohol,Oily/Shiny skin,Pustules,Low,Low,Cold,Luteal,Soothing Cleanser
U0599,45+,Normal,Mild,Jawline and chin,Sometimes reacts,Sulfates,Large pores,Papules,Low,Medium,Cold,Luteal,Niacinamide Serum
U1289,35-44,Sensitive,Mild,All over face,Rarely reacts,Alcohol,Dryness or flakiness,Papules,Medium,Low,Hot,,Soothing Cleanser
U1182,25-34,Combination,Mild,Cheeks and jawline,Sometimes reacts,Sulfates,Anti-aging,Whiteheads,Medium,High,Moderate,None,Gentle Hydrating Cleanser
U0351,35-44,Oily,Moderate,T-Zone (forehead/nose),Often reacts,Fragrance,Oily/Shiny skin,Pustules,High,High,Cold,Luteal,Soothing Cleanser
U0990,25-34,Sensitive,Severe,All over face,Sometimes reacts,Parabens,Acne and breakouts,Cyst,Medium,Medium,Hot,None,Retinoid Treatment
U1152,25-34,Combination,Moderate,,Rarely reacts,Fragrance,Anti-aging,Cyst,High,High,Hot,None,Retinoid Treatment
U0965,18-24,Combination,Mild,,Often reacts,Alcohol,Anti-aging,Blackheads,Medium,Medium,Cold,Follicular,Soothing Cleanser
U1311,35-44,Dry,Moderate,Jawline and chin,Sometimes reacts,Fragrance,Dark spots/Uneven tone,Whiteheads,High,Low,Cold,,Niacinamide Serum
U0412,18-24,Combination,Mild,Jawline and chin,Sometimes reacts,Fragrance,Oily/Shiny skin,Papules,Medium,High,Hot,Menstrual,Niacinamide Serum
U0164,45+,Dry,Mild,Cheeks and jawline,Often reacts,None,Anti-aging,Blackheads,High,Medium,Hot,Luteal,Soothing Cleanser
U0904,13-17,Sensitive,Moderate,Cheeks and jawline,Often reacts,Alcohol,Acne and breakouts,Blackheads,Medium,Medium,Cold,Follicular,Soothing Cleanser
U0498,13-17,Normal,Moderate,T-Zone (forehead/nose),Sometimes reacts,Parabens,Acne and breakouts,Whiteheads,Low,High,Hot,,Niacinamide Serum
U0307,18-24,Dry,Moderate,Jawline and chin,Often reacts,Fragrance,Dryness or flakiness,Pustules,Low,Medium,Moderate,None,Soothing Cleanser
U0434,45+,Normal,Severe,T-Zone (forehead/nose),Sometimes reacts,Fragrance,Anti-aging,Pustules,Low,Low,Cold,Follicular,Retinoid Treatment
U0670,35-44,Dry,Severe,All over face,Rarely reacts,Parabens,Acne and breakouts,Blackheads,Low,Medium,Cold,Follicular,Retinoid Treatment
U0600,25-34,Oily,Mild,Cheeks and jawline,Sometimes reacts,Sulfates,Dark spots/Uneven tone,Pustules,Low,High,Cold,,Salicylic Acid Cleanser
U0372,45+,Dry,Moderate,Jawline and chin,Often reacts,None,Anti-aging,Blackheads,Medium,High,Hot,,Soothing Cleanser
U1422,13-17,Normal,Mild,All over face,Sometimes reacts,Parabens,Dark spots/Uneven tone,Pustules,High,Medium,Moderate,None,Gentle Hydrating Cleanser
U1213,35-44,Oily,Severe,Cheeks and jawline,Often reacts,Fragrance,Oily/Shiny skin,Papules,High,Low,Cold,Menstrual,Retinoid Treatment
U1085,25-34,Combination,Moderate,Jawline and chin,Rarely reacts,Fragrance,Dryness or flakiness,Papules,Medium,Medium,Cold,None,Niacinamide Serum
U0193,45+,Combination,Mild,T-Zone (forehead/nose),Rarely reacts,Sulfates,Dryness or flakiness,Blackheads,High,Low,Cold,Ovulation,BHA Exfoliant
U1111,18-24,Normal,Mild,T-Zone (forehead/nose),Sometimes reacts,Sulfates,Anti-aging,Blackheads,Low,High,Hot,None,Gentle Hydrating Cleanser
U1098,45+,Dry,Mild,T-Zone (forehead/nose),Sometimes reacts,None,Oily/Shiny skin,Cyst,Medium,High,Cold,Luteal,Benzoyl Peroxide Treatment
U0927,18-24,Normal,Severe,Jawline and chin,Often reacts,Fragrance,Oily/Shiny skin,Blackheads,Medium,High,Cold,Luteal,Retinoid Treatment
U0064,18-24,Combination,Mild,T-Zone (forehead/nose),Rarely reacts,None,Anti-aging,Blackheads,Low,Low,Cold,Menstrual,Niacinamide Serum
U0708,25-34,Sensitive,Severe,All over face,Rarely reacts,Alcohol,Oily/Shiny skin,Cyst,High,Medium,Cold,Menstrual,Retinoid Treatment
U1147,25-34,Sensitive,Mild,Cheeks and jawline,,Parabens,Oily/Shiny skin,Whiteheads,High,High,Cold,Follicular,Soothing Cleanser
U1204,35-44,Sensitive,Mild,T-Zone (forehead/nose),Sometimes reacts,,Acne and breakouts,Whiteheads,Low,Low,Cold,Luteal,Soothing Cleanser
U0940,25-34,Oily,Severe,Cheeks and jawline,Sometimes reacts,Alcohol,Dark spots/Uneven tone,Whiteheads,Medium,Low,Hot,Luteal,Retinoid Treatment
U0909,35-44,Sensitive,Mild,Jawline and chin,Rarely reacts,Sulfates,Oily/Shiny skin,Blackheads,High,Low,Moderate,Follicular,Soothing Cleanser
U0275,25-34,Dry,Mild,All over face,Often reacts,Sulfates,Anti-aging,Whiteheads,Low,Low,Moderate,None,Soothing Cleanser
U1376,18-24,Oily,Mild,All over face,Sometimes reacts,Parabens,Dryness or flakiness,Blackheads,Medium,High,Moderate,None,BHA Exfoliant
U0669,45+,Dry,Moderate,,Rarely reacts,Alcohol,Dark spots/Uneven tone,Cyst,Low,Medium,Cold,None,Retinoid Treatment
U1378,25-34,Oily,Moderate,Jawline and chin,Sometimes reacts,None,Large pores,Papules,High,High,Cold,Menstrual,Niacinamide Serum
U0199,13-17,Sensitive,Mild,T-Zone (forehead/nose),Sometimes reacts,Parabens,Oily/Shiny skin,Cyst,Low,High,Hot,None,Retinoid Treatment
U0454,45+,Oily,Mild,All over face,Sometimes reacts,Sulfates,Oily/Shiny skin,Papules,Medium,Low,Hot,None,Salicylic Acid Cleanser
U0340,35-44,Sensitive,Moderate,T-Zone (forehead/nose),Often reacts,None,Oily/Shiny skin,Papules,High,Medium,Cold,,Soothing Cleanser
U1037,35-44,Sensitive,Mild,T-Zone (forehead/nose),Often reacts,Parabens,Acne and breakouts,Pustules,Medium,Medium,Hot,None,Soothing Cleanser
U0890,35-44,Normal,Moderate,All over face,Often reacts,Alcohol,Acne and breakouts,Pustules,Low,High,Cold,None,Soothing Cleanser
U0272,18-24,Normal,Mild,,Sometimes reacts,None,Anti-aging,Blackheads,High,High,Hot,None,Gentle Hydrating Cleanser
U0577,13-17,Normal,Moderate,Cheeks and jawline,Often reacts,Fragrance,Large pores,Papules,Low,High,Moderate,Follicular,Soothing Cleanser
U0219,25-34,Combination,Mild,Jawline and chin,Often reacts,Sulfates,Dark spots/Uneven tone,Blackheads,Medium,High,Cold,Luteal,Soothing Cleanser
U0797,25-34,Sensitive,Severe,T-Zone (forehead/nose),Rarely reacts,Fragrance,Acne and breakouts,Papules,Medium,Low,Cold,Follicular,Retinoid Treatment
U1237,25-34,Sensitive,Moderate,All over face,Sometimes reacts,Parabens,Dryness or flakiness,Cyst,Low,Low,Moderate,Follicular,Retinoid Treatment
U0428,45+,Combination,Moderate,Jawline and chin,Often reacts,None,Dryness or flakiness,Pustules,Medium,Low,Hot,Follicular,Soothing Cleanser
U0352,25-34,Oily,Severe,All over face,Sometimes reacts,Alcohol,Acne and breakouts,Cyst,Medium,Medium,Moderate,None,Retinoid Treatment
U1031,25-34,Dry,Moderate,All over face,Sometimes reacts,Fragrance,Oily/Shiny skin,Blackheads,Low,Low,Hot,,Gentle Hydrating Cleanser
U1263,45+,Oily,Moderate,T-Zone (forehead/nose),Sometimes reacts,Parabens,Oily/Shiny skin,Papules,Medium,High,Cold,Luteal,Niacinamide Serum
U0325,25-34,Sensitive,Mild,Jawline and chin,Rarely reacts,Fragrance,Anti-aging,Blackheads,Low,Low,Moderate,Follicular,Soothing Cleanser
U0414,25-34,Combination,Moderate,All over face,Rarely reacts,Parabens,Anti-aging,Cyst,Low,High,Cold,Luteal,Retinoid Treatment
U1336,45+,Sensitive,Mild,Cheeks and jawline,Often reacts,Fragrance,Acne and breakouts,Blackheads,Medium,Low,Hot,Luteal,Soothing Cleanser
U1041,25-34,Normal,Severe,Jawline and chin,Sometimes reacts,None,Anti-aging,Pustules,High,High,Moderate,Luteal,Benzoyl Peroxide Treatment
U0695,35-44,Dry,Moderate,Jawline and chin,Sometimes reacts,Fragrance,Acne and breakouts,Pustules,Low,Low,Hot,Menstrual,Niacinamide Serum
U1094,45+,Sensitive,Moderate,Jawline and chin,Often reacts,Sulfates,Acne and breakouts,Pustules,Medium,Medium,Hot,Luteal,Soothing Cleanser
U1484,18-24,Sensitive,Severe,All over face,Often reacts,Fragrance,Large pores,Pustules,High,Low,Hot,,Retinoid Treatment
U1156,13-17,Normal,Moderate,,Rarely reacts,None,Oily/Shiny skin,Papules,Low,Medium,Moderate,None,Niacinamide Serum
U0290,35-44,Combination,Severe,T-Zone (forehead/nose),Rarely reacts,None,Dryness or flakiness,Pustules,Low,Low,Cold,Menstrual,Benzoyl Peroxide Treatment
U1170,45+,Dry,Severe,Cheeks and jawline,Sometimes reacts,Fragrance,Dark spots/Uneven tone,Pustules,High,Low,Moderate,None,Retinoid Treatment
U1423,13-17,Combination,Mild,T-Zone (forehead/nose),Sometimes reacts,Parabens,Dark spots/Uneven tone,Blackheads,Low,Medium,Moderate,,BHA Exfoliant
U1006,13-17,Dry,Mild,Cheeks and jawline,Rarely reacts,Parabens,Oily/Shiny skin,Blackheads,Low,High,Hot,Luteal,Niacinamide Serum
U1005,13-17,Combination,Mild,T-Zone (forehead/nose),Sometimes reacts,None,Dark spots/Uneven tone,Blackheads,High,Medium,Cold,None,BHA Exfoliant
U0619,45+,Dry,Mild,Cheeks and jawline,Rarely reacts,None,Anti-aging,Whiteheads,High,High,Hot,Follicular,Gentle Hydrating Cleanser
U0998,45+,Normal,Mild,Cheeks and jawline,Often reacts,Sulfates,Oily/Shiny skin,Blackheads,High,Low,Moderate,None,Soothing Cleanser
U0278,18-24,Oily,Mild,Jawline and chin,Often reacts,Sulfates,Oily/Shiny skin,Blackheads,Medium,High,Moderate,None,Soothing Cleanser
U1190,35-44,Dry,Severe,Cheeks and jawline,Sometimes reacts,Parabens,Oily/Shiny skin,Pustules,Medium,Medium,Moderate,Follicular,Retinoid Treatment
U0862,18-24,Dry,Mild,Cheeks and jawline,Sometimes reacts,None,Anti-aging,Papules,Medium,Low,Hot,Luteal,Niacinamide Serum
U0237,45+,Oily,Severe,All over face,Rarely reacts,None,Large pores,Papules,High,Low,Cold,Luteal,Benzoyl Peroxide Treatment
U0615,45+,Oily,Mild,Cheeks and jawline,Sometimes reacts,Parabens,Anti-aging,Pustules,Low,Medium,Cold,Follicular,Salicylic Acid Cleanser
U1331,18-24,Sensitive,Moderate,T-Zone (forehead/nose),Often reacts,Alcohol,Oily/Shiny skin,Papules,Low,Low,Hot,Menstrual,Soothing Cleanser
U1476,45+,Normal,Mild,Cheeks and jawline,Rarely reacts,,Large pores,Blackheads,Low,Low,Cold,None,Gentle Hydrating Cleanser
U1398,45+,Oily,Mild,All over face,Often reacts,None,Dryness or flakiness,Papules,Medium,Low,Moderate,Luteal,Soothing Cleanser
U1303,18-24,Sensitive,Severe,Cheeks and jawline,Sometimes reacts,Sulfates,Anti-aging,Cyst,High,High,Cold,,Retinoid Treatment
U0209,35-44,Combination,Mild,T-Zone (forehead/nose),Rarely reacts,Alcohol,Acne and breakouts,Blackheads,Medium,Medium,Hot,,Niacinamide Serum
U0381,18-24,Combination,Moderate,T-Zone (forehead/nose),Often reacts,Alcohol,Large pores,Pustules,High,Low,Hot,Menstrual,Soothing Cleanser
U1248,18-24,Sensitive,Severe,All over face,Rarely reacts,Sulfates,Dryness or flakiness,Papules,Low,High,Hot,,Retinoid Treatment
U0939,13-17,Normal,Severe,Cheeks and jawline,Often reacts,None,Large pores,Cyst,Low,Medium,Hot,Follicular,Retinoid Treatment
U0059,45+,Sensitive,Severe,Jawline and chin,Sometimes reacts,None,Dryness or flakiness,Pustules,Medium,Low,Cold,,Benzoyl Peroxide Treatment
U0383,13-17,Oily,Mild,T-Zone (forehead/nose),Often reacts,Sulfates,Large pores,Blackheads,Low,High,Cold,Follicular,Soothing Cleanser
U0375,13-17,Sensitive,Severe,T-Zone (forehead/nose),Sometimes reacts,Sulfates,Large pores,Blackheads,Medium,Low,Cold,,Retinoid Treatment
U0430,18-24,Sensitive,Severe,T-Zone (forehead/nose),Sometimes reacts,Sulfates,Large pores,Cyst,Medium,Low,Hot,Menstrual,Retinoid Treatment
U0995,35-44,Normal,Severe,All over face,Sometimes reacts,Fragrance,Acne and breakouts,Cyst,Medium,High,Cold,Ovulation,Retinoid Treatment
U1226,45+,Sensitive,Mild,Cheeks and jawline,Often reacts,Sulfates,Dryness or flakiness,Papules,Low,Medium,Moderate,Menstrual,Soothing Cleanser
U0742,45+,Oily,Moderate,T-Zone (forehead/nose),Rarely reacts,,Anti-aging,Pustules,Medium,High,Cold,None,Salicylic Acid Cleanser
U1236,18-24,Combination,Severe,All over face,Often reacts,Fragrance,Anti-aging,Cyst,Medium,Medium,Hot,Luteal,Retinoid Treatment
U0362,18-24,Oily,Moderate,All over face,Sometimes reacts,Sulfates,Large pores,Cyst,High,Medium,Hot,Menstrual,Retinoid Treatment
U1080,25-34,Normal,Mild,T-Zone (forehead/nose),Rarely reacts,Fragrance,Large pores,Pustules,Low,Medium,Hot,Luteal,Niacinamide Serum
U0465,13-17,Sensitive,Moderate,T-Zone (forehead/nose),Sometimes reacts,None,Anti-aging,Blackheads,Medium,Medium,Hot,Luteal,Soothing Cleanser
U0583,18-24,Combination,Mild,All over face,Often reacts,Sulfates,Oily/Shiny skin,Blackheads,Low,High,Hot,Ovulation,Soothing Cleanser
U1179,35-44,Combination,Mild,Cheeks and jawline,Often reacts,Fragrance,Oily/Shiny skin,Blackheads,Low,Medium,Hot,Follicular,Soothing Cleanser
U0842,35-44,Sensitive,Moderate,T-Zone (forehead/nose),Rarely reacts,Sulfates,Dryness or flakiness,Cyst,High,Low,Hot,Follicular,Retinoid Treatment
U1068,45+,Dry,Moderate,Jawline and chin,Sometimes reacts,Fragrance,Anti-aging,Whiteheads,High,Low,Moderate,Luteal,Niacinamide Serum
U0234,35-44,Combination,Severe,Jawline and chin,Sometimes reacts,Fragrance,Large pores,Cyst,Low,High,Hot,Follicular,Retinoid Treatment
U1432,13-17,Dry,Mild,T-Zone (forehead/nose),Sometimes reacts,Alcohol,Oily/Shiny skin,Papules,High,Low,Moderate,Menstrual,Niacinamide Serum
U0197,35-44,Oily,Moderate,Jawline and chin,Often reacts,,Dark spots/Uneven tone,Papules,Medium,High,Cold,None,Soothing Cleanser
U0665,25-34,Dry,Mild,T-Zone (forehead/nose),Sometimes reacts,Sulfates,Oily/Shiny skin,Blackheads,Medium,Medium,Hot,Follicular,Gentle Hydrating Cleanser
U1288,13-17,Combination,Moderate,All over face,Often reacts,Alcohol,Oily/Shiny skin,Whiteheads,Medium,Low,Moderate,Follicular,Soothing Cleanser
U0082,18-24,Oily,Mild,All over face,Sometimes reacts,Sulfates,Large pores,Blackheads,Medium,Low,Moderate,Luteal,Niacinamide Serum
U1434,18-24,Sensitive,Mild,Cheeks and jawline,Sometimes reacts,Fragrance,Acne and breakouts,Blackheads,Low,Medium,Moderate,Menstrual,Soothing Cleanser
U0999,35-44,Combination,Mild,Cheeks and jawline,Rarely reacts,Parabens,Dark spots/Uneven tone,Papules,Medium,Low,Moderate,Follicular,Gentle Hydrating Cleanser
U1430,25-34,Oily,Moderate,Jawline and chin,Sometimes reacts,Alcohol,Anti-aging,Papules,Medium,Medium,Moderate,Follicular,Niacinamide Serum
U0112,18-24,Normal,Severe,T-Zone (forehead/nose),Rarely reacts,None,Large pores,Cyst,Medium,High,Cold,Follicular,Benzoyl Peroxide Treatment
U1305,18-24,Dry,Mild,Jawline and chin,Rarely reacts,None,Dryness or flakiness,Pustules,High,Medium,Hot,None,Niacinamide Serum
U0807,25-34,Combination,Mild,Cheeks and jawline,Often reacts,None,Acne and breakouts,Papules,High,Low,Hot,Menstrual,Soothing Cleanser
U1014,25-34,Sensitive,Moderate,Cheeks and jawline,Sometimes reacts,Sulfates,Dark spots/Uneven tone,Papules,Low,High,Moderate,,Soothing Cleanser
U1441,35-44,Sensitive,Severe,Jawline and chin,Rarely reacts,None,Oily/Shiny skin,Cyst,Medium,High,Cold,None,Benzoyl Peroxide Treatment
U1294,25-34,Combination,Moderate,T-Zone (forehead/nose),Sometimes reacts,None,Dark spots/Uneven tone,Whiteheads,Low,High,Hot,Luteal,Niacinamide Serum
U0675,25-34,Normal,Moderate,All over face,Rarely reacts,Sulfates,Dark spots/Uneven tone,Cyst,Low,Medium,Hot,None,Retinoid Treatment
U0311,35-44,Oily,Mild,All over face,Rarely reacts,None,Dark spots/Uneven tone,Pustules,Low,Low,Cold,Follicular,Salicylic Acid Cleanser
U0612,35-44,Normal,Moderate,Jawline and chin,Often reacts,Fragrance,Acne and breakouts,Pustules,Low,Medium,Moderate,Luteal,Soothing Cleanser
U0923,25-34,Dry,Mild,T-Zone (forehead/nose),Sometimes reacts,Parabens,Anti-aging,Papules,High,Low,Hot,Follicular,Gentle Hydrating Cleanser
U0918,35-44,Dry,Mild,Cheeks and jawline,Sometimes reacts,,Acne and breakouts,Whiteheads,Low,Medium,Cold,Menstrual,Niacinamide Serum
U0846,35-44,Dry,Moderate,T-Zone (forehead/nose),Often reacts,Alcohol,Dark spots/Uneven tone,Cyst,Medium,Medium,Hot,Menstrual,Retinoid Treatment
U1134,35-44,Oily,Severe,Jawline and chin,Rarely reacts,Parabens,Dark spots/Uneven tone,Cyst,Low,Medium,Moderate,Follicular,Retinoid Treatment
U0620,35-44,Oily,Moderate,T-Zone (forehead/nose),Often reacts,Fragrance,Dark spots/Uneven tone,Papules,Medium,Medium,Hot,Menstrual,Soothing Cleanser
U0367,35-44,Dry,Severe,Cheeks and jawline,Sometimes reacts,,Anti-aging,Blackheads,High,High,Moderate,None,Benzoyl Peroxide Treatment
U0748,35-44,Oily,Mild,All over face,Sometimes reacts,Parabens,Dryness or flakiness,Blackheads,Low,High,Hot,Ovulation,BHA Exfoliant
U1243,35-44,Combination,Moderate,All over face,Sometimes reacts,Parabens,Dryness or flakiness,Pustules,Medium,Low,Moderate,Luteal,Niacinamide Serum
